time,position,angle,control_input
5.509654760360718,43.148148148148145,0.05235987755982988,156
5.520112991333008,38.51851851851852,0.047123889803846894,157
5.530723333358765,33.81481481481482,0.041887902047863905,158
5.541427850723267,28.88888888888889,0.041887902047863905,160
5.551922082901001,23.962962962962962,0.03665191429188092,161
5.562519073486328,18.88888888888889,0.03665191429188092,162
5.573045253753662,13.814814814814815,0.03665191429188092,162
5.583701133728027,8.518518518518519,0.031415926535897934,163
5.5942323207855225,3.5555555555555554,0.02617993877991494,164
5.604884147644043,-1.4444444444444444,0.02617993877991494,164
5.61550235748291,-6.555555555555555,0.020943951023931952,165
5.62592339515686,-11.592592592592593,0.020943951023931952,165
5.63667893409729,-16.703703703703702,0.015707963267948967,165
5.647356271743774,-21.925925925925927,0.015707963267948967,165
5.657646179199219,-26.925925925925927,0.010471975511965976,165
5.668137550354004,-32.18518518518518,0.010471975511965976,165
5.67861008644104,-37.2962962962963,0.005235987755982988,164
5.688930034637451,-42.2962962962963,0.0,164
5.699785947799683,-47.55555555555556,0.0,163
5.7101991176605225,-52.44444444444444,6.277949319423604,163
5.720541954040527,-57.44444444444444,6.277949319423604,162
5.731034994125366,-62.48148148148148,6.272713331667621,161
5.741340637207031,-67.5925925925926,6.272713331667621,160
5.7518463134765625,-72.77777777777777,6.267477343911637,159
5.76250696182251,-77.96296296296296,6.267477343911637,158
5.772848844528198,-82.85185185185185,6.262241356155655,156
5.783657789230347,-87.88888888888889,6.257005368399671,155
5.794123649597168,-92.62962962962963,6.257005368399671,153
5.80457067489624,-97.33333333333333,6.251769380643688,152
5.8149213790893555,-102.0,6.251769380643688,150
5.825423955917358,-106.77777777777777,6.246533392887705,148
5.836096286773682,-111.5925925925926,6.241297405131722,146
5.846848249435425,-116.37037037037037,6.241297405131722,144
5.8571693897247314,-120.88888888888889,6.23606141737574,141
5.867755889892578,-125.29629629629629,6.230825429619756,139
5.878118991851807,-129.44444444444446,6.230825429619756,137
5.88844633102417,-133.44444444444446,6.225589441863773,134
5.899147033691406,-137.59259259259258,6.220353454107791,131
5.909502983093262,-141.44444444444446,6.215117466351808,129
5.920191526412964,-145.5185185185185,6.215117466351808,126
5.93079686164856,-149.37037037037038,6.2098814785958245,123
5.941335439682007,-153.1851851851852,6.204645490839841,120
5.952128171920776,-157.07407407407408,6.204645490839841,117
5.962676525115967,-160.62962962962962,6.199409503083858,113
5.973003149032593,-164.14814814814815,6.194173515327875,110
5.983471393585205,-167.44444444444446,6.188937527571892,107
5.993927001953125,-170.5185185185185,6.188937527571892,103
6.004277944564819,-173.5185185185185,6.183701539815909,100
6.014694929122925,-176.2962962962963,6.178465552059927,96
6.025530815124512,-179.1851851851852,6.173229564303943,92
6.036413192749023,-181.92592592592592,6.1679935765479605,88
6.047343730926514,-184.4814814814815,6.1679935765479605,84
6.057852745056152,-186.88888888888889,6.162757588791978,80
6.068451166152954,-189.1851851851852,6.157521601035995,76
6.078876733779907,-191.37037037037038,6.157521601035995,72
6.089559316635132,-193.44444444444446,6.152285613280012,68
6.100236892700195,-195.40740740740742,6.147049625524028,64
6.11068058013916,-197.14814814814815,6.147049625524028,60
6.121076583862305,-198.74074074074073,6.1418136377680455,55
6.131990671157837,-200.37037037037038,6.136577650012062,51
6.142536163330078,-201.59259259259258,6.136577650012062,46
6.152965545654297,-202.74074074074073,6.131341662256079,42
6.163518667221069,-203.62962962962962,6.126105674500097,38
6.17406153678894,-204.55555555555554,6.126105674500097,33
6.184441089630127,-205.22222222222223,6.120869686744114,28
6.19498085975647,-205.74074074074073,6.120869686744114,24
6.205584764480591,-206.03703703703704,6.11563369898813,19
6.216146230697632,-206.11111111111111,6.11563369898813,15
6.226459980010986,-206.14814814814815,6.110397711232148,10
6.247358322143555,-206.14814814814815,6.105161723476165,1
6.2679431438446045,-206.1851851851852,6.105161723476165,-8
6.309366703033447,-206.11111111111111,6.105161723476165,-26
6.320183992385864,-206.0,6.110397711232148,-31
6.330785274505615,-205.74074074074073,6.110397711232148,-36
6.341393709182739,-205.2962962962963,6.11563369898813,-40
6.35179328918457,-204.85185185185185,6.11563369898813,-45
6.362558126449585,-204.2962962962963,6.120869686744114,-50
6.372979164123535,-203.59259259259258,6.126105674500097,-54
6.383416175842285,-202.77777777777777,6.126105674500097,-59
6.39387321472168,-201.85185185185185,6.131341662256079,-64
6.404399633407593,-200.8148148148148,6.136577650012062,-68
6.415070295333862,-199.62962962962962,6.1418136377680455,-73
6.425673723220825,-198.2962962962963,6.1418136377680455,-77
6.436028480529785,-196.74074074074073,6.147049625524028,-81
6.4469828605651855,-194.85185185185185,6.152285613280012,-86
6.457646608352661,-192.88888888888889,6.157521601035995,-90
6.468051910400391,-190.8148148148148,6.157521601035995,-95
6.478653430938721,-188.55555555555554,6.162757588791978,-99
6.489320755004883,-186.1851851851852,6.1679935765479605,-103
6.499991178512573,-183.74074074074073,6.173229564303943,-107
6.510389804840088,-181.14814814814815,6.173229564303943,-111
6.521154403686523,-178.14814814814815,6.178465552059927,-115
6.531576633453369,-175.1851851851852,6.183701539815909,-119
6.54185676574707,-172.1851851851852,6.183701539815909,-123
6.552591323852539,-168.85185185185185,6.188937527571892,-127
6.563489675521851,-165.37037037037038,6.194173515327875,-130
6.5740437507629395,-161.66666666666666,6.194173515327875,-134
6.5848565101623535,-157.7037037037037,6.199409503083858,-137
6.5954530239105225,-153.88888888888889,6.204645490839841,-141
6.605990648269653,-149.8148148148148,6.204645490839841,-144
6.616499900817871,-145.55555555555554,6.2098814785958245,-147
6.627169847488403,-141.1851851851852,6.2098814785958245,-150
6.637398958206177,-136.88888888888889,6.215117466351808,-153
6.648137331008911,-132.1851851851852,6.215117466351808,-156
6.658713102340698,-127.51851851851852,6.215117466351808,-159
6.6690993309021,-122.96296296296296,6.220353454107791,-162
6.679646968841553,-118.11111111111111,6.220353454107791,-164
6.689931869506836,-113.14814814814815,6.225589441863773,-167
6.7007834911346436,-107.96296296296296,6.225589441863773,-169
6.7113566398620605,-102.77777777777777,6.230825429619756,-171
6.721757411956787,-97.44444444444444,6.230825429619756,-174
6.732657194137573,-91.96296296296296,6.230825429619756,-176
6.743045806884766,-87.51851851851852,6.230825429619756,-177
6.753409147262573,-81.0,6.23606141737574,-179
6.764277458190918,-75.88888888888889,6.23606141737574,-181
6.775124788284302,-71.96296296296296,6.23606141737574,-182
6.796312570571899,-60.629629629629626,6.241297405131722,-185
6.8274455070495605,-41.074074074074076,6.246533392887705,-188
6.838138818740845,-36.77777777777778,6.246533392887705,-189
6.86901593208313,-21.6296296296296,6.249,-190
6.889816045761108,-6.481481481481482,6.251769380643688,-191
6.910948038101196,7.666666666666667,6.257005368399671,-190
6.942435264587402,22.77777777777778,6.262241356155655,-189
6.9634833335876465,37.925925925925924,6.267477343911637,-188
6.984279632568359,47.592592592592595,6.267477343911637,-185
7.005812644958496,62.666666666666664,6.277949319423604,-183
7.037187576293945,77.81481481481481,0.0,-178
7.058381080627441,92.25925925925925,0.005235987755982988,-174
7.0690391063690186,97.07407407407408,0.010471975511965976,-172
7.079526662826538,103.5925925925926,0.015707963267948967,-169
7.090053081512451,109.0,0.020943951023931952,-167
7.100664377212524,114.48148148148148,0.020943951023931952,-164
7.111310243606567,119.81481481481481,0.02617993877991494,-162
7.121917724609375,125.22222222222223,0.031415926535897934,-159
7.132530212402344,130.4814814814815,0.03665191429188092,-156
7.143230199813843,135.59259259259258,0.041887902047863905,-153
7.153842449188232,140.59259259259258,0.047123889803846894,-150
7.164438962936401,145.33333333333334,0.05235987755982988,-147
7.175095319747925,150.11111111111111,0.057595865315812865,-143
7.185689687728882,154.77777777777777,0.06283185307179587,-140
7.196112155914307,159.07407407407408,0.06806784082777885,-136
7.2069172859191895,163.5185185185185,0.07330382858376185,-132
7.217732906341553,167.92592592592592,0.07853981633974483,-128
7.228409051895142,171.96296296296296,0.08377580409572781,-125
7.239052057266235,175.96296296296296,0.0890117918517108,-120
7.249744892120361,179.8148148148148,0.09424777960769379,-116
7.260308504104614,183.40740740740742,0.09948376736367677,-112
7.270913124084473,186.77777777777777,0.10471975511965977,-108
7.281418323516846,189.96296296296296,0.11519173063162573,-104
7.29191517829895,193.1851851851852,0.12042771838760873,-99
7.302655935287476,196.22222222222223,0.12566370614359174,-95
7.31340217590332,199.14814814814815,0.13089969389957473,-90
7.323957443237305,201.74074074074073,0.1361356816555577,-85
7.334602117538452,204.14814814814815,0.1466076571675237,-80
7.34553337097168,206.66666666666666,0.15184364492350666,-75
7.356216192245483,208.85185185185185,0.15707963267948966,-70
7.367173910140991,210.85185185185185,0.16231562043547265,-65
7.3778815269470215,212.7037037037037,0.16755160819145562,-60
7.388432741165161,214.22222222222223,0.1780235837034216,-55
7.399277687072754,215.5185185185185,0.18325957145940458,-50
7.409661054611206,216.7037037037037,0.18849555921538758,-45
7.420059442520142,217.74074074074073,0.19373154697137057,-40
7.4306604862213135,218.59259259259258,0.19896753472735354,-35
7.441218137741089,219.25925925925927,0.20420352248333654,-29
7.4520745277404785,219.8148148148148,0.20943951023931953,-24
7.462575912475586,220.1851851851852,0.2146754979953025,-19
7.4733476638793945,220.40740740740742,0.21991148575128552,-13
7.484093189239502,220.44444444444446,0.2251474735072685,-8
7.505345344543457,220.44444444444446,0.23038346126325146,2
7.537005662918091,220.44444444444446,0.23561944901923448,18
7.56847357749939,220.40740740740742,0.23561944901923448,35
7.5790793895721436,220.33333333333334,0.23038346126325146,40
7.589571714401245,220.1851851851852,0.23038346126325146,45
7.600491762161255,220.07407407407408,0.2251474735072685,51
7.611248731613159,219.8148148148148,0.21991148575128552,56
7.621772527694702,219.22222222222223,0.2146754979953025,62
7.632453680038452,218.40740740740742,0.2146754979953025,67
7.642906188964844,217.40740740740742,0.20943951023931953,72
7.653335332870483,216.07407407407408,0.20420352248333654,77
7.664105415344238,214.55555555555554,0.19896753472735354,83
7.674555778503418,212.77777777777777,0.19896753472735354,88
7.685392141342163,210.74074074074073,0.19373154697137057,93
7.695961952209473,208.74074074074073,0.18849555921538758,98
7.7066991329193115,206.5185185185185,0.18325957145940458,103
7.717508792877197,204.03703703703704,0.1780235837034216,108
7.728295087814331,201.40740740740742,0.17278759594743862,113
7.738889694213867,198.55555555555554,0.16755160819145562,117
7.7499306201934814,195.44444444444446,0.16231562043547265,122
7.76053524017334,192.22222222222223,0.15707963267948966,127
7.771310806274414,188.77777777777777,0.15184364492350666,131
7.782039165496826,185.25925925925927,0.1466076571675237,136
7.7926976680755615,181.7037037037037,0.1413716694115407,140
7.803303241729736,177.92592592592592,0.1361356816555577,144
7.8139989376068115,173.92592592592592,0.13089969389957473,149
7.824712514877319,169.85185185185185,0.12566370614359174,153
7.8354387283325195,165.4814814814815,0.12042771838760873,157
7.846394300460815,160.88888888888889,0.10995574287564276,161
7.857153654098511,156.11111111111111,0.10471975511965977,165
7.8677778244018555,151.22222222222223,0.10471975511965977,168
7.878859758377075,145.85185185185185,0.09948376736367677,172
7.8894994258880615,140.7037037037037,0.09424777960769379,175
7.900177955627441,135.44444444444446,0.0890117918517108,179
7.910871267318726,130.11111111111111,0.08377580409572781,182
7.921656370162964,125.22222222222223,0.07853981633974483,185
7.932368993759155,119.0,0.07330382858376185,188
7.964021444320679,103.92592592592592,0.06283185307179587,196
7.985297679901123,88.81481481481481,0.05235987755982988,200
8.017014980316162,73.74074074074075,0.041887902047863905,206
8.038562774658203,58.592592592592595,0.03665191429188092,209
8.059613943099976,43.48148148148148,0.02617993877991494,212
8.081628322601318,28.37037037037037,0.020943951023931952,214
8.112874984741211,13.222222222222221,0.015707963267948967,216
8.133438348770142,-1.8888888888888888,0.010471975511965976,216
8.154223680496216,-17.0,0.0,216
8.174989938735962,-32.148148148148145,6.277949319423604,215
8.196579694747925,-47.25925925925926,6.272713331667621,214
8.21741247177124,-62.407407407407405,6.267477343911637,212
8.249415159225464,-77.51851851851852,6.262241356155655,208
8.270589113235474,-92.66666666666667,6.257005368399671,205
8.2920560836792,-107.77777777777777,6.246533392887705,200
8.313833475112915,-122.88888888888889,6.241297405131722,196
8.345238447189331,-138.03703703703704,6.23606141737574,188
8.366347789764404,-153.11111111111111,6.225589441863773,181
8.38788652420044,-168.22222222222223,6.215117466351808,175
8.40930461883545,-179.8148148148148,6.2098814785958245,167
8.420265913009644,-185.44444444444446,6.204645490839841,164
8.430997133255005,-190.77777777777777,6.199409503083858,160
8.441568613052368,-196.03703703703704,6.194173515327875,156
8.452068328857422,-201.37037037037038,6.188937527571892,151
